TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-03-27,2026-03-27,FO,NSE,STO,100334,,GODREJCP,,2026-03-30,2026-03-30,920.00,PE,GODREJCP26MAR920PE,0.00,0.00,0.00,0.70,0.70,0.70,1008.70,0.05,6500,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111384,,GODREJCP,,2026-03-30,2026-03-30,1310.00,PE,GODREJCP26MAR1310PE,0.00,0.00,0.00,287.65,287.65,287.65,1008.70,300.70,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100395,,GODREJCP,,2026-03-30,2026-03-30,1400.00,PE,GODREJCP26MAR1400PE,0.00,0.00,0.00,184.90,0.00,184.90,1008.70,390.65,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111592,,GODREJCP,,2026-04-28,2026-04-28,940.00,PE,GODREJCP26APR940PE,12.50,12.50,12.50,12.50,12.50,10.40,1008.70,12.50,11000,0,1,476250.00,1,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111602,,GODREJCP,,2026-04-28,2026-04-28,1040.00,PE,GODREJCP26APR1040PE,0.00,0.00,0.00,31.00,31.00,31.00,1008.70,45.05,2000,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111604,,GODREJCP,,2026-04-28,2026-04-28,1060.00,PE,GODREJCP26APR1060PE,48.00,55.85,48.00,55.85,55.85,42.60,1008.70,58.90,11000,6000,23,12799225.00,21,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103779,,GODREJCP,,2026-04-28,2026-04-28,1170.00,PE,GODREJCP26APR1170PE,0.00,0.00,0.00,24.85,0.00,24.85,1008.70,156.45,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103863,,GODREJCP,,2026-04-28,2026-04-28,1350.00,PE,GODREJCP26APR1350PE,0.00,0.00,0.00,122.35,0.00,122.35,1008.70,334.80,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103951,,GODREJCP,,2026-05-26,2026-05-26,900.00,PE,GODREJCP26MAY900PE,0.00,0.00,0.00,0.45,0.00,0.45,1008.70,5.20,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104078,,GODREJCP,,2026-05-26,2026-05-26,960.00,PE,GODREJCP26MAY960PE,0.00,0.00,0.00,1.60,0.00,1.60,1008.70,17.25,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104113,,GODREJCP,,2026-05-26,2026-05-26,1200.00,PE,GODREJCP26MAY1200PE,0.00,0.00,0.00,43.40,0.00,43.40,1008.70,182.90,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104121,,GODREJCP,,2026-05-26,2026-05-26,1280.00,PE,GODREJCP26MAY1280PE,0.00,0.00,0.00,82.10,0.00,82.10,1008.70,260.25,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104160,,GODREJCP,,2026-05-26,2026-05-26,1320.00,PE,GODREJCP26MAY1320PE,0.00,0.00,0.00,106.70,0.00,106.70,1008.70,299.60,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100370,,GODREJCP,,2026-03-30,2026-03-30,1220.00,PE,GODREJCP26MAR1220PE,200.20,213.00,199.90,213.00,213.00,182.55,1008.70,213.00,31000,-3000,10,7109550.00,7,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111369,,GODREJCP,,2026-03-30,2026-03-30,1270.00,CE,GODREJCP26MAR1270CE,0.00,0.00,0.00,1.35,1.35,1.35,1008.70,0.05,9500,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111377,,GODREJCP,,2026-03-30,2026-03-30,1310.00,CE,GODREJCP26MAR1310CE,0.00,0.00,0.00,0.05,0.05,0.05,1008.70,0.05,2500,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103770,,GODREJCP,,2026-04-28,2026-04-28,1130.00,CE,GODREJCP26APR1130CE,0.00,0.00,0.00,132.20,0.00,132.20,1008.70,2.45,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103776,,GODREJCP,,2026-04-28,2026-04-28,1150.00,CE,GODREJCP26APR1150CE,4.00,4.00,4.00,4.00,4.00,5.95,1008.70,1.40,7000,500,1,577000.00,1,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111620,,GODREJCP,,2026-04-28,2026-04-28,1200.00,CE,GODREJCP26APR1200CE,2.15,2.45,1.35,1.40,1.35,3.00,1008.70,1.40,75500,500,28,16829500.00,22,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103823,,GODREJCP,,2026-04-28,2026-04-28,1210.00,CE,GODREJCP26APR1210CE,0.00,0.00,0.00,77.50,0.00,77.50,1008.70,0.20,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103862,,GODREJCP,,2026-04-28,2026-04-28,1350.00,CE,GODREJCP26APR1350CE,0.00,0.00,0.00,22.40,0.00,22.40,1008.70,0.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103950,,GODREJCP,,2026-05-26,2026-05-26,900.00,CE,GODREJCP26MAY900CE,0.00,0.00,0.00,349.85,0.00,349.85,1008.70,122.00,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104077,,GODREJCP,,2026-05-26,2026-05-26,960.00,CE,GODREJCP26MAY960CE,0.00,0.00,0.00,292.00,0.00,292.00,1008.70,74.60,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104106,,GODREJCP,,2026-05-26,2026-05-26,1140.00,CE,GODREJCP26MAY1140CE,0.00,0.00,0.00,137.20,0.00,137.20,1008.70,7.10,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100330,,GODREJCP,,2026-03-30,2026-03-30,880.00,PE,GODREJCP26MAR880PE,0.00,0.00,0.00,0.20,0.20,0.20,1008.70,0.05,2500,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104119,,GODREJCP,,2026-05-26,2026-05-26,1260.00,PE,GODREJCP26MAY1260PE,0.00,0.00,0.00,71.10,0.00,71.10,1008.70,240.65,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104093,,GODREJCP,,2026-05-26,2026-05-26,1000.00,PE,GODREJCP26MAY1000PE,0.00,0.00,0.00,3.35,0.00,3.35,1008.70,32.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103949,,GODREJCP,,2026-05-26,2026-05-26,880.00,PE,GODREJCP26MAY880PE,0.00,0.00,0.00,0.25,0.00,0.25,1008.70,3.20,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111637,,GODREJCP,,2026-04-28,2026-04-28,1340.00,PE,GODREJCP26APR1340PE,0.00,0.00,0.00,166.20,0.00,166.20,1008.70,324.85,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103765,,GODREJCP,,2026-04-28,2026-04-28,1110.00,PE,GODREJCP26APR1110PE,0.00,0.00,0.00,10.95,0.00,10.95,1008.70,100.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103715,,GODREJCP,,2026-04-28,2026-04-28,1050.00,PE,GODREJCP26APR1050PE,0.00,0.00,0.00,37.95,38.10,37.95,1008.70,51.75,24000,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111594,,GODREJCP,,2026-04-28,2026-04-28,960.00,PE,GODREJCP26APR960PE,0.00,0.00,0.00,15.20,15.20,15.20,1008.70,9.75,5000,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111586,,GODREJCP,,2026-04-28,2026-04-28,880.00,PE,GODREJCP26APR880PE,0.00,0.00,0.00,0.90,0.00,0.90,1008.70,0.75,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111582,,GODREJCP,,2026-04-28,2026-04-28,840.00,PE,GODREJCP26APR840PE,0.00,0.00,0.00,0.35,0.00,0.35,1008.70,0.10,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111580,,GODREJCP,,2026-04-28,2026-04-28,820.00,PE,GODREJCP26APR820PE,0.00,0.00,0.00,0.20,0.00,0.20,1008.70,0.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111326,,GODREJCP,,2026-03-30,2026-03-30,910.00,PE,GODREJCP26MAR910PE,0.00,0.00,0.00,0.55,0.00,0.55,1008.70,0.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104110,,GODREJCP,,2026-05-26,2026-05-26,1180.00,CE,GODREJCP26MAY1180CE,0.00,0.00,0.00,110.00,0.00,110.00,1008.70,3.50,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104102,,GODREJCP,,2026-05-26,2026-05-26,1100.00,CE,GODREJCP26MAY1100CE,0.00,0.00,0.00,167.55,0.00,167.55,1008.70,13.45,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103954,,GODREJCP,,2026-05-26,2026-05-26,920.00,CE,GODREJCP26MAY920CE,0.00,0.00,0.00,330.45,0.00,330.45,1008.70,105.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111622,,GODREJCP,,2026-04-28,2026-04-28,1220.00,CE,GODREJCP26APR1220CE,0.00,0.00,0.00,54.70,0.00,54.70,1008.70,0.15,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103712,,GODREJCP,,2026-04-28,2026-04-28,1030.00,CE,GODREJCP26APR1030CE,0.00,0.00,0.00,40.55,40.55,40.55,1008.70,22.45,1500,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111579,,GODREJCP,,2026-04-28,2026-04-28,820.00,CE,GODREJCP26APR820CE,0.00,0.00,0.00,366.65,0.00,366.65,1008.70,192.70,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100373,,GODREJCP,,2026-03-30,2026-03-30,1260.00,CE,GODREJCP26MAR1260CE,0.05,0.05,0.05,0.05,0.05,0.10,1008.70,0.05,19500,-500,1,630025.00,1,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100343,,GODREJCP,,2026-03-30,2026-03-30,1020.00,CE,GODREJCP26MAR1020CE,11.00,11.25,3.90,4.20,4.60,23.95,1008.70,4.20,18000,1500,75,38562975.00,66,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100329,,GODREJCP,,2026-03-30,2026-03-30,880.00,CE,GODREJCP26MAR880CE,0.00,0.00,0.00,345.65,0.00,345.65,1008.70,129.10,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STF,66839,,GODREJCP,,2026-04-28,2026-04-28,,,GODREJCP26APRFUT,1043.70,1043.70,1011.10,1014.80,1021.00,1043.70,1008.70,1014.80,10028500,3438000,9941,5089096000.00,8543,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111615,,GODREJCP,,2026-04-28,2026-04-28,1140.00,PE,GODREJCP26APR1140PE,0.00,0.00,0.00,8.20,8.20,8.20,1008.70,127.70,1500,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111613,,GODREJCP,,2026-04-28,2026-04-28,1120.00,PE,GODREJCP26APR1120PE,96.00,96.00,96.00,96.00,96.00,81.00,1008.70,109.10,15500,0,1,608000.00,1,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111611,,GODREJCP,,2026-04-28,2026-04-28,1100.00,PE,GODREJCP26APR1100PE,78.00,90.00,78.00,90.00,90.00,63.00,1008.70,91.25,25000,10500,29,17167075.00,27,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111388,,GODREJCP,,2026-03-30,2026-03-30,1350.00,PE,GODREJCP26MAR1350PE,0.00,0.00,0.00,172.15,0.00,172.15,1008.70,340.70,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111386,,GODREJCP,,2026-03-30,2026-03-30,1330.00,PE,GODREJCP26MAR1330PE,0.00,0.00,0.00,155.10,0.00,155.10,1008.70,320.70,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111368,,GODREJCP,,2026-03-30,2026-03-30,1250.00,PE,GODREJCP26MAR1250PE,0.00,0.00,0.00,210.00,210.00,210.00,1008.70,240.75,9000,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111364,,GODREJCP,,2026-03-30,2026-03-30,1210.00,PE,GODREJCP26MAR1210PE,0.00,0.00,0.00,154.00,154.00,154.00,1008.70,200.75,22500,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100364,,GODREJCP,,2026-03-30,2026-03-30,1160.00,PE,GODREJCP26MAR1160PE,139.00,151.00,137.50,150.80,149.80,121.00,1008.70,150.80,25000,-9500,32,20827475.00,19,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100356,,GODREJCP,,2026-03-30,2026-03-30,1080.00,PE,GODREJCP26MAR1080PE,57.30,66.00,56.45,66.00,66.00,42.00,1008.70,70.80,25500,-3000,13,7404300.00,7,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111340,,GODREJCP,,2026-03-30,2026-03-30,1030.00,PE,GODREJCP26MAR1030PE,16.50,26.05,10.75,25.45,24.15,9.00,1008.70,25.45,25000,-11000,55,28838350.00,45,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100336,,GODREJCP,,2026-03-30,2026-03-30,940.00,PE,GODREJCP26MAR940PE,0.50,1.75,0.50,1.30,1.35,0.60,1008.70,1.30,32500,1500,56,26352925.00,52,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100332,,GODREJCP,,2026-03-30,2026-03-30,900.00,PE,GODREJCP26MAR900PE,0.05,0.05,0.05,0.05,0.05,1.00,1008.70,0.05,5000,-500,1,450025.00,1,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104118,,GODREJCP,,2026-05-26,2026-05-26,1260.00,CE,GODREJCP26MAY1260CE,0.00,0.00,0.00,66.45,0.00,66.45,1008.70,0.70,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104104,,GODREJCP,,2026-05-26,2026-05-26,1120.00,CE,GODREJCP26MAY1120CE,0.00,0.00,0.00,152.00,0.00,152.00,1008.70,9.85,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104100,,GODREJCP,,2026-05-26,2026-05-26,1080.00,CE,GODREJCP26MAY1080CE,0.00,0.00,0.00,183.85,0.00,183.85,1008.70,18.10,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111644,,GODREJCP,,2026-04-28,2026-04-28,1420.00,CE,GODREJCP26APR1420CE,0.00,0.00,0.00,9.75,0.00,9.75,1008.70,0.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111642,,GODREJCP,,2026-04-28,2026-04-28,1400.00,CE,GODREJCP26APR1400CE,0.00,0.00,0.00,11.85,0.00,11.85,1008.70,0.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103831,,GODREJCP,,2026-04-28,2026-04-28,1290.00,CE,GODREJCP26APR1290CE,0.00,0.00,0.00,39.95,0.00,39.95,1008.70,0.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103704,,GODREJCP,,2026-04-28,2026-04-28,950.00,CE,GODREJCP26APR950CE,0.00,0.00,0.00,295.85,0.00,295.85,1008.70,70.80,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100389,,GODREJCP,,2026-03-30,2026-03-30,1360.00,CE,GODREJCP26MAR1360CE,0.00,0.00,0.00,0.30,0.30,0.30,1008.70,0.05,27500,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111355,,GODREJCP,,2026-03-30,2026-03-30,1150.00,CE,GODREJCP26MAR1150CE,0.05,0.05,0.05,0.05,0.05,0.05,1008.70,0.05,53000,-500,29,16675725.00,13,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103855,,GODREJCP,,2026-04-28,2026-04-28,1290.00,PE,GODREJCP26APR1290PE,0.00,0.00,0.00,80.60,0.00,80.60,1008.70,275.10,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111623,,GODREJCP,,2026-04-28,2026-04-28,1220.00,PE,GODREJCP26APR1220PE,0.00,0.00,0.00,82.10,0.00,82.10,1008.70,205.60,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111619,,GODREJCP,,2026-04-28,2026-04-28,1180.00,PE,GODREJCP26APR1180PE,0.00,0.00,0.00,135.00,135.00,135.00,1008.70,166.20,1500,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100347,,GODREJCP,,2026-03-30,2026-03-30,1060.00,CE,GODREJCP26MAR1060CE,1.00,1.55,0.60,0.70,0.70,4.00,1008.70,0.70,45000,-15000,86,45622125.00,35,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100335,,GODREJCP,,2026-03-30,2026-03-30,940.00,CE,GODREJCP26MAR940CE,0.00,0.00,0.00,287.75,0.00,287.75,1008.70,69.15,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111325,,GODREJCP,,2026-03-30,2026-03-30,910.00,CE,GODREJCP26MAR910CE,0.00,0.00,0.00,273.95,0.00,273.95,1008.70,99.10,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100358,,GODREJCP,,2026-03-30,2026-03-30,1100.00,PE,GODREJCP26MAR1100PE,70.00,89.50,70.00,89.50,89.50,60.80,1008.70,90.80,76500,-10000,34,20083450.00,25,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100327,,GODREJCP,,2026-03-30,2026-03-30,860.00,CE,GODREJCP26MAR860CE,0.00,0.00,0.00,365.20,0.00,365.20,1008.70,149.10,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100331,,GODREJCP,,2026-03-30,2026-03-30,900.00,CE,GODREJCP26MAR900CE,0.00,0.00,0.00,326.25,0.00,326.25,1008.70,109.10,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103830,,GODREJCP,,2026-04-28,2026-04-28,1270.00,PE,GODREJCP26APR1270PE,0.00,0.00,0.00,68.60,0.00,68.60,1008.70,255.20,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111627,,GODREJCP,,2026-04-28,2026-04-28,1260.00,PE,GODREJCP26APR1260PE,0.00,0.00,0.00,107.15,0.00,107.15,1008.70,245.30,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111344,,GODREJCP,,2026-03-30,2026-03-30,1070.00,PE,GODREJCP26MAR1070PE,50.00,64.25,47.40,64.25,64.25,35.00,1008.70,64.25,26000,1000,9,5049475.00,7,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100346,,GODREJCP,,2026-03-30,2026-03-30,1040.00,PE,GODREJCP26MAR1040PE,17.00,36.00,17.00,33.40,31.50,13.00,1008.70,33.40,35500,-7500,66,35280950.00,56,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100326,,GODREJCP,,2026-03-30,2026-03-30,840.00,PE,GODREJCP26MAR840PE,0.00,0.00,0.00,0.15,0.00,0.15,1008.70,0.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104195,,GODREJCP,,2026-05-26,2026-05-26,1360.00,CE,GODREJCP26MAY1360CE,0.00,0.00,0.00,31.45,0.00,31.45,1008.70,0.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104098,,GODREJCP,,2026-05-26,2026-05-26,1060.00,CE,GODREJCP26MAY1060CE,0.00,0.00,0.00,200.70,0.00,200.70,1008.70,23.90,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111303,,GODREJCP,,2026-03-30,2026-03-30,820.00,CE,GODREJCP26MAR820CE,200.00,200.00,200.00,200.00,200.00,362.50,1008.70,189.05,500,500,1,510000.00,1,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111354,,GODREJCP,,2026-03-30,2026-03-30,1130.00,PE,GODREJCP26MAR1130PE,106.35,112.10,106.35,112.10,112.10,92.00,1008.70,120.80,99500,-5000,33,20437075.00,14,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103707,,GODREJCP,,2026-04-28,2026-04-28,970.00,PE,GODREJCP26APR970PE,0.00,0.00,0.00,0.70,0.00,0.70,1008.70,12.40,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104075,,GODREJCP,,2026-05-26,2026-05-26,940.00,CE,GODREJCP26MAY940CE,0.00,0.00,0.00,311.15,0.00,311.15,1008.70,89.20,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103858,,GODREJCP,,2026-04-28,2026-04-28,1310.00,CE,GODREJCP26APR1310CE,0.00,0.00,0.00,33.15,0.00,33.15,1008.70,0.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111610,,GODREJCP,,2026-04-28,2026-04-28,1100.00,CE,GODREJCP26APR1100CE,10.60,13.00,8.60,9.05,9.85,14.60,1008.70,9.05,125500,88500,388,215498525.00,234,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103716,,GODREJCP,,2026-04-28,2026-04-28,1070.00,CE,GODREJCP26APR1070CE,0.00,0.00,0.00,182.50,0.00,182.50,1008.70,10.30,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103714,,GODREJCP,,2026-04-28,2026-04-28,1050.00,CE,GODREJCP26APR1050CE,26.00,26.00,20.40,20.85,21.10,34.15,1008.70,20.85,17000,1000,16,8582350.00,10,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100375,,GODREJCP,,2026-03-30,2026-03-30,1280.00,CE,GODREJCP26MAR1280CE,0.00,0.00,0.00,0.10,0.10,0.10,1008.70,0.05,16500,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100367,,GODREJCP,,2026-03-30,2026-03-30,1200.00,CE,GODREJCP26MAR1200CE,0.10,0.10,0.05,0.10,0.10,0.05,1008.70,0.05,119500,-3500,12,7200425.00,8,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100388,,GODREJCP,,2026-03-30,2026-03-30,1340.00,PE,GODREJCP26MAR1340PE,0.00,0.00,0.00,294.35,294.35,294.35,1008.70,330.70,1500,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100376,,GODREJCP,,2026-03-30,2026-03-30,1280.00,PE,GODREJCP26MAR1280PE,0.00,0.00,0.00,96.65,0.00,96.65,1008.70,270.70,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100366,,GODREJCP,,2026-03-30,2026-03-30,1180.00,PE,GODREJCP26MAR1180PE,159.00,170.35,158.25,169.95,169.50,140.00,1008.70,169.95,132000,-6000,24,16099875.00,6,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111356,,GODREJCP,,2026-03-30,2026-03-30,1150.00,PE,GODREJCP26MAR1150PE,133.30,133.30,133.30,133.30,133.30,139.15,1008.70,140.80,18000,-500,1,641650.00,1,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111332,,GODREJCP,,2026-03-30,2026-03-30,970.00,PE,GODREJCP26MAR970PE,1.20,2.05,1.20,2.05,2.05,2.25,1008.70,2.05,500,500,3,1457425.00,3,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100338,,GODREJCP,,2026-03-30,2026-03-30,960.00,PE,GODREJCP26MAR960PE,1.00,2.60,0.85,2.40,2.00,0.75,1008.70,2.40,26000,-8500,86,41338975.00,78,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111328,,GODREJCP,,2026-03-30,2026-03-30,930.00,PE,GODREJCP26MAR930PE,0.00,0.00,0.00,1.85,1.85,1.85,1008.70,0.05,1000,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,100328,,GODREJCP,,2026-03-30,2026-03-30,860.00,PE,GODREJCP26MAR860PE,0.00,0.00,0.00,0.25,0.00,0.25,1008.70,0.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104120,,GODREJCP,,2026-05-26,2026-05-26,1280.00,CE,GODREJCP26MAY1280CE,0.00,0.00,0.00,57.80,0.00,57.80,1008.70,0.45,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,104108,,GODREJCP,,2026-05-26,2026-05-26,1160.00,CE,GODREJCP26MAY1160CE,0.00,0.00,0.00,123.15,0.00,123.15,1008.70,5.00,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111626,,GODREJCP,,2026-04-28,2026-04-28,1260.00,CE,GODREJCP26APR1260CE,0.00,0.00,0.00,40.35,0.00,40.35,1008.70,0.05,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111595,,GODREJCP,,2026-04-28,2026-04-28,980.00,CE,GODREJCP26APR980CE,0.00,0.00,0.00,214.85,0.00,214.85,1008.70,48.90,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,103706,,GODREJCP,,2026-04-28,2026-04-28,970.00,CE,GODREJCP26APR970CE,0.00,0.00,0.00,276.35,0.00,276.35,1008.70,55.75,0,0,0,0.00,0,F1,500,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,111387,,GODREJCP,,2026-03-30,2026-03-30,1350.00,CE,GODREJCP26MAR1350CE,0.00,0.00,0.00,10.20,0.00,10.20,1008.70,0.05,0,0,0,0.00,0,F1,500,,,,,
