TradeDate,Expiry,Strike,CE_OI,CE_Chg_OI,CE_Volume,CE_LTP,PE_OI,PE_Chg_OI,PE_Volume,PE_LTP
20260327,2026-05-26,23650.0,2730,-65,6,582.0,1300,-1365,24,1030.0
20260327,2026-05-26,23700.0,12675,-2340,202,554.7,18590,-780,102,1192.0
20260327,2026-05-26,23750.0,1300,-325,14,567.85,910,-260,6,1140.0
20260327,2026-05-26,23800.0,23465,-1365,345,509.1,33410,-1950,86,1236.8
20260327,2026-05-26,23850.0,4745,1170,27,501.2,1755,0,0,896.2
20260327,2026-05-26,23900.0,8840,65,159,475.5,8905,975,51,1208.65
20260327,2026-05-26,23950.0,4030,2210,59,455.2,910,130,2,1289.35
20260327,2026-05-26,24000.0,495690,13065,5469,437.0,497055,19500,1951,1375.05
20260327,2026-05-26,24050.0,5005,2535,61,415.75,2015,0,0,943.35
20260327,2026-05-26,24100.0,20475,7735,250,399.0,4680,1560,54,1341.3
20260327,2026-05-26,24150.0,6110,2145,45,417.9,1300,0,3,1321.95
20260327,2026-05-26,24200.0,22750,4810,312,367.35,20930,65,52,1346.1
20260327,2026-05-26,24250.0,5655,1950,32,364.4,2990,0,0,1330.95
20260327,2026-05-26,24300.0,58890,1885,424,329.2,10595,-65,2,1338.5
20260327,2026-05-26,24350.0,6175,2730,50,317.65,3250,0,0,1272.15
20260327,2026-05-26,24400.0,22750,-1495,376,301.15,19695,0,0,1196.2
20260327,2026-05-26,24450.0,5525,715,13,302.65,1040,0,0,849.9
20260327,2026-05-26,24500.0,298155,-3445,5878,275.55,344630,9620,479,1695.75
20260327,2026-05-26,24550.0,6695,2145,92,268.05,2535,0,1,1613.75
20260327,2026-05-26,24600.0,74230,-1105,457,245.35,71370,-65,2,1547.55
20260327,2026-05-26,24650.0,7280,1170,106,235.2,2015,0,0,1504.4
20260327,2026-05-26,24700.0,77675,7020,586,227.25,32305,0,0,1390.05
20260327,2026-05-26,24750.0,5265,1170,110,211.7,1690,0,0,1563.35
20260327,2026-05-26,24800.0,42835,-2600,375,202.55,38870,260,9,1901.55
20260327,2026-05-26,24850.0,4030,-520,85,190.85,2210,0,1,1482.8
20260327,2026-05-26,24900.0,15600,780,200,183.1,8905,65,1,1730.0
20260327,2026-05-26,24950.0,5265,65,100,173.75,975,0,0,1724.95
20260327,2026-05-26,25000.0,682955,151970,10242,167.0,317720,17940,924,2058.9
20260327,2026-05-26,25050.0,27495,195,55,157.45,780,0,0,1958.75
20260327,2026-05-26,25100.0,12350,-1105,169,147.8,31720,0,0,2007.2
20260327,2026-05-26,25150.0,3640,1105,85,138.85,845,-65,2,1909.95
20260327,2026-05-26,25200.0,39390,4225,432,136.0,3770,-65,1,2278.0
20260327,2026-05-26,25250.0,3315,-195,64,125.0,1105,0,0,1737.75
20260327,2026-05-26,25300.0,22620,2145,168,117.0,9035,0,0,1798.8
20260327,2026-05-26,25350.0,2990,-585,64,110.3,715,0,0,1823.95
20260327,2026-05-26,25400.0,10530,195,115,105.2,7085,0,0,1838.5
20260327,2026-05-26,25450.0,3510,65,82,104.3,650,0,0,1829.4
20260327,2026-05-26,25500.0,459160,-36595,6073,97.45,408330,2990,185,2467.4
20260327,2026-05-26,25550.0,3900,780,91,89.2,195,0,0,2109.85
20260327,2026-05-26,25600.0,16770,1040,96,85.05,1365,0,0,1910.0
20260327,2026-05-26,25650.0,3055,325,64,81.25,390,130,4,2500.0
20260327,2026-05-26,25700.0,11570,0,102,79.8,1365,65,10,2540.0
20260327,2026-05-26,25750.0,3055,0,45,75.65,1235,390,14,2600.0
20260327,2026-05-26,25800.0,26845,195,197,73.2,3445,975,15,1889.0
20260327,2026-05-26,25850.0,4030,260,70,67.25,325,0,0,2149.55
20260327,2026-05-26,25900.0,7280,650,71,64.1,2795,0,0,2393.3
20260327,2026-05-26,25950.0,20020,260,85,65.25,130,0,0,2237.3
20260327,2026-05-26,26000.0,610545,83330,7214,61.55,92820,-1625,192,2926.95
20260327,2026-05-26,26050.0,2145,520,115,54.3,195,0,0,2332.45
20260327,2026-05-26,26100.0,6500,260,60,52.5,1755,0,0,2510.0
20260327,2026-05-26,26150.0,2210,0,73,51.45,260,0,0,2453.25
20260327,2026-05-26,26200.0,26260,-910,135,50.0,910,0,0,2570.0
20260327,2026-05-26,26250.0,1235,0,18,46.0,195,0,0,2501.15
20260327,2026-05-26,26300.0,17160,1365,62,48.0,650,0,0,2534.45
20260327,2026-05-26,26350.0,1820,195,55,43.35,195,0,0,2579.7
20260327,2026-05-26,26400.0,6630,390,66,43.0,130,0,0,2646.3
20260327,2026-05-26,26450.0,1365,0,0,33.15,260,0,0,2706.35
20260327,2026-05-26,26500.0,121680,16055,1434,39.5,17355,1755,48,3390.0
20260327,2026-05-26,26550.0,455,0,0,49.4,130,0,0,2810.75
20260327,2026-05-26,26600.0,13780,325,99,34.3,130,0,0,4201.4
20260327,2026-05-26,26650.0,780,0,0,45.2,130,0,0,2914.5
20260327,2026-05-26,26700.0,24310,455,230,28.55,130,0,0,2926.95
20260327,2026-05-26,26750.0,780,0,0,33.5,130,0,0,2949.4
20260327,2026-05-26,26800.0,13845,130,63,27.3,130,0,0,2997.55
20260327,2026-05-26,26850.0,910,0,0,31.5,195,0,0,3028.7
20260327,2026-05-26,26900.0,2015,0,0,23.65,130,0,0,3091.85
20260327,2026-05-26,26950.0,650,650,23,29.1,65,0,0,3394.1
20260327,2026-05-26,27000.0,224445,16055,1937,27.1,10075,1690,27,3800.0
20260327,2026-05-26,27050.0,1950,1105,33,26.4,65,0,0,3501.3
20260327,2026-05-26,27100.0,2080,195,4,26.1,65,0,0,3531.95
20260327,2026-05-26,27150.0,2145,455,15,23.1,65,0,0,3582.1
20260327,2026-05-26,27200.0,8970,0,39,21.05,130,0,0,3450.0
20260327,2026-05-26,27250.0,17030,3965,163,26.8,65,0,0,3698.8
